Company,QueryID,SubQueryID,Relation ID,IsFK,ParentTableID,ChildTableID,JoinType,SystemFlag,SysRevID,SysRowID
,zIWShipTo,6a429247-1ba4-481c-b4dc-ce6a5ad5411a,09bc4792-573e-4e46-b0d9-002a5dd5411a,FALSE,ShipTo,ShipVia,LeftOuter,TRUE,278409654,ee86c541-df43-460c-84d9-b25a00df7643
,zIWShipTo,6a429247-1ba4-481c-b4dc-ce6a5ad5411a,daf3422e-6fee-48ee-b5bd-002a5dd5411a,FALSE,ShipTo,Customer,Inner,TRUE,278409655,3f1eeea8-5319-4234-af8e-b25a00df7643
,zIWTaskNextMilestones,c8b61499-ee0a-4a6c-88c4-72cfb7d5411a,bcd46e72-0abc-4773-b5e2-3860c7d5411a,FALSE,TaskSNxt,TaskSDtl,Inner,TRUE,278409656,3ca49198-4ef2-4c36-8d01-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,89d31a67-07d9-409b-8d6d-e76b251d4993,FALSE,Task,Customer,LeftOuter,TRUE,278409657,d80d604d-480e-4fa5-a4c8-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,d1ed89a5-4e50-4240-91bb-e76b251d4993,FALSE,Task,TaskHDCase,LeftOuter,TRUE,278409658,5883d1eb-ede3-4d05-af7a-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,612a6bd9-ea82-4ae8-a300-e76b251d4993,FALSE,Task,CustCnt,LeftOuter,TRUE,278409659,c4c96c43-7183-44c9-973b-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,f9ff11b3-d5f8-4ae9-832d-f892251d4993,FALSE,Task,VendorPP,LeftOuter,TRUE,278409660,aee94192-ff28-4963-a605-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,c08092d6-a718-4288-848c-f892251d4993,FALSE,TaskHDCase,HDCase,LeftOuter,TRUE,278409661,a7f52f94-2d06-4eb9-a1c5-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,24307b7d-a6e4-462e-909a-f892251d4993,TRUE,SalesRep,SaleAuth,Inner,TRUE,278409662,5c514561-65ae-4925-9ab8-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,9fe04d5c-299c-4be9-92b2-f892251d4993,FALSE,Task,VendCnt,LeftOuter,TRUE,278409663,19108d58-2038-4a94-84ee-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,9a3bcefa-ff35-4c1c-9ab0-f892251d4993,FALSE,Task,QuoteHed,LeftOuter,TRUE,278409664,ae98808b-1664-4ec4-b469-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,5398c86e-69ec-430f-ae95-f892251d4993,FALSE,Task,RoleCd,LeftOuter,TRUE,278409665,289e6d4d-7485-4cbc-9dee-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,88d87ad4-da75-48dd-b47d-f892251d4993,FALSE,Task,ShipTo,LeftOuter,TRUE,278409666,cf424569-2bde-4f37-8205-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,484a058c-c360-4aee-b499-f892251d4993,FALSE,Task,SalesRep,Inner,TRUE,278409667,f58b47f0-5974-4977-a683-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,e351cc00-35b4-4c61-bc23-f892251d4993,FALSE,Task,TaskStat,LeftOuter,TRUE,278409668,4ad8f361-69a7-4b9c-a596-b25a00df7643
,zIWTasks,d0b28e9d-93f9-4866-9f18-f0d1101d4993,797ae0a2-2d7d-44cb-bd58-f892251d4993,FALSE,Task,TaskType,Inner,TRUE,278409669,0cf41fc1-b2b5-4973-8cb7-b25a00df7643
,zIWTaskSets,e89b3b84-6656-4224-8117-80f60cd6411a,44a3bf6f-01f2-4aa6-86d0-e6e00dd6411a,FALSE,TaskSet,TaskSDtl,Inner,TRUE,278409670,a28eefef-7e62-4abe-8dc9-b25a00df7643
,zIWWorkforce,e779e897-e6c0-451f-a82a-014645d6411a,ae6ba4e2-ded8-486b-b566-126d45d6411a,FALSE,SalesRep,SaleAuth,Inner,TRUE,278409671,7ba295d2-f7fd-42bf-8d99-b25a00df7643
,zJobAsmSearch,7b00a3fc-4eac-43c5-a33b-450494d6411a,e159afff-0b7e-443f-9486-675294d6411a,FALSE,JobHead,JobAsmbl,Inner,TRUE,278409672,d97523de-e0a2-4022-af58-b25a00df7643
,zJobAssembliesOpen,017051c4-8234-49f0-afcc-a33ea7d6411a,23673a94-85d5-4ab1-b3f4-c58ca7d6411a,FALSE,JobAsmbl,JobHead,Inner,TRUE,278409673,43577d2b-212f-40d6-aec0-b25a00df7643
,zJobClosinglog,8f1da29e-8c75-4755-ad36-ce03bad6411a,3a0d52d4-24a3-447a-8d11-6069cbd6411a,FALSE,JobHead,ProdGrup,LeftOuter,TRUE,278409674,fef6ca8b-081e-4465-abe7-b25a00df7643
,zJobClosinglog,8f1da29e-8c75-4755-ad36-ce03bad6411a,d55704dc-e1b1-47f7-bf74-6069cbd6411a,FALSE,JobHead,JobClosingLog,Inner,TRUE,278409675,712895b5-ec6a-48f3-a6c9-b25a00df7643
,zJobClosingLogDetails,10ff6536-70dc-4b74-823e-46dcdfd6411a,2c1a2c53-f824-4dd7-940d-8a78e0d6411a,FALSE,JobClosingLog,JobMtl,LeftOuter,TRUE,278409676,e32b7a78-973d-4dfd-bd6e-b25a00df7643
,zJobClosingLogDetails,10ff6536-70dc-4b74-823e-46dcdfd6411a,4ac0323a-efcf-4094-aecb-8a78e0d6411a,FALSE,JobClosingLog,JobOper,LeftOuter,TRUE,278409677,3e9c4086-afc2-46d4-a404-b25a00df7643
,zJobCompletionlog,41fba002-afb6-4798-87a1-f9d9f3d6411a,791879a3-90c8-407c-8d10-8112f5d6411a,FALSE,JobHead,JobClosingLog,Inner,TRUE,278409678,33663704-0a1e-4ab3-b9e6-b25a00df7643
,zJobCompletionlog,41fba002-afb6-4798-87a1-f9d9f3d6411a,6d17578a-5661-4c3a-947e-8112f5d6411a,FALSE,JobHead,ProdGrup,LeftOuter,TRUE,278409679,cb364a1d-baa4-4c67-bd26-b25a00df7643
,zJobMaterial,969c81fe-8bc7-421e-b845-02622dd7411a,53bdbae7-ce8a-491d-bf84-13892dd7411a,FALSE,JobMtl,JobHead,Inner,TRUE,278409680,9c5b3225-82bb-44ef-a5db-b25a00df7643
,zJobMaterial01,78069e70-1365-417d-98d7-f9fb41d7411a,306e2ca7-2ec9-4cc2-9e0d-700d43d7411a,FALSE,JobMtl,Vendor,LeftOuter,TRUE,278409681,c9dc062e-98a5-4448-bc6c-b25a00df7643
,zJobMaterial01,78069e70-1365-417d-98d7-f9fb41d7411a,b5a46eb8-00bf-4c1f-a41f-700d43d7411a,FALSE,JobMtl,Warehse,LeftOuter,TRUE,278409682,bcb10269-c0a9-4ddb-9102-b25a00df7643
,zJobOper01,0c94416f-a474-468c-86a6-ce4756d7411a,8ebdd952-abc8-47e1-b811-67a757d7411a,FALSE,JobOper,Vendor,LeftOuter,TRUE,278409683,f0695c99-4eb7-4844-9c53-b25a00df7643
,zJobProfitLoss,7b35bf91-73b5-45ee-9b89-34437ed7411a,0e6846dc-3987-4ddb-b328-dc5d84d7411a,FALSE,JobHead,JobAsmbl,Inner,TRUE,278409684,6da8a019-4d85-44ef-a951-b25a00df7643
,zJPK_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,e2a735df-4578-424b-9bea-2f82c8a15d87,FALSE,Company,Country,Inner,TRUE,278409685,0fdf68eb-8be0-4d59-a34e-b25a00df7643
,zJPK_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,dd9e3f3d-de95-4008-9a92-4739b2c8836f,TRUE,Company,XbSyst,Inner,TRUE,278409686,49ee267f-3a12-43f6-9c6b-b25a00df7643
,zJPK_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,8612e8e4-dac6-435b-b6b2-c871bfdf719b,TRUE,Company,Currency,Inner,TRUE,278409687,6a7d55c9-8751-4c04-a4ae-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,36f6acee-6a17-44a3-92ba-326011581e78,FALSE,InvcHead,RMA,LeftOuter,TRUE,278409688,3c7ce1ca-04df-4a94-9bba-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,3f7c49a8-0f80-4c8c-9516-5249331b85a2,FALSE,InvcHead,OrderHeadQuery,LeftOuter,TRUE,278409689,a3956e42-8c2f-44b6-9bbf-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,ceea65e1-1514-4023-bf99-5ff4ee9ec4d2,FALSE,InvcDtl,Vendor1,LeftOuter,TRUE,278409690,4216a5b8-1020-4488-a7c9-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,0a72dad2-efe6-4c99-9e84-60a5c55164bd,TRUE,InvcHead,Customer,Inner,TRUE,278409691,7016f0aa-0916-4609-aaba-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,210ca83a-0836-4aa4-97f6-60f04dd458aa,TRUE,Customer,TaxRgn,LeftOuter,TRUE,278409692,872d4b9f-503c-4e11-a289-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,c2f96e87-f5d9-4bc4-827a-64d910945819,TRUE,InvcTax,InvcDtl,Inner,TRUE,278409693,4f4af09b-bfd5-48c2-8615-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,f8fe9f6d-2fb2-4da4-a020-6f0513476910,FALSE,InvcHead,Company,Inner,TRUE,278409694,cb62c645-56e2-4ffa-867d-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,0dcb1da3-30e3-41a4-a34c-70c0cfcc1508,FALSE,Company,Country4Company,LeftOuter,TRUE,278409695,d73c9119-f313-4b7e-a9cb-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,0e8f36e9-21a4-4b55-a426-8fd54a563742,FALSE,InvcHead,CashDtlImport1,LeftOuter,TRUE,278409696,ff38021a-5b83-484f-9d9a-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,34033e97-93d6-4fb6-89af-bea1934b252c,FALSE,Customer,Country4Customer,LeftOuter,TRUE,278409697,26877fc4-ebba-4507-b631-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,1e22d45c-aaaa-4280-955e-c94702d4b728,FALSE,InvcHead,ARPNDtl1,LeftOuter,TRUE,278409698,b91e75a7-7044-4925-9dd3-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,e3abf07c-5a8b-4397-97ba-e36dbc623207,TRUE,InvcHead,InvcDtl,Inner,TRUE,278409699,1fe97ca2-2b8f-46fa-93cb-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,c34a62ee-a9b7-4f43-a0a3-eb3197d6e4e3,FALSE,InvcHead,CashDtl1,LeftOuter,TRUE,278409700,5f5020be-34b4-41c4-89f6-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,86bb4747-9341-45f2-aa59-f591abfa7420,TRUE,Company,TaxRgn4Company,LeftOuter,TRUE,278409701,3ab736f2-3996-4c34-b51e-b25a00df7643
,zJPK_FA_ARInvoice_PL,f199ad8c-d437-4524-a5df-650a646cf13a,49b09121-966b-478c-aae5-fe871fc71627,FALSE,InvcTax,PLSAFTCode,Inner,TRUE,278409702,d598bd3f-b152-41cc-91f5-b25a00df7643
,zJPK_FA_ARInvoice_PL,e4db9acf-b18e-4d8a-8bfe-d4447b302a44,397aa96f-0fe2-4d6c-82b9-2c9553a07b7b,FALSE,RMADtl,InvcHead1,Inner,TRUE,278409703,bfa07ed9-0866-44c1-8bf9-b25a00df7643
,zJPK_FA_ARInvoice_PL,e4db9acf-b18e-4d8a-8bfe-d4447b302a44,9120d522-6e54-4b23-9791-bbf6163c61f3,TRUE,RMADtl,Reason,Inner,TRUE,278409704,0e865787-470a-4f1d-a0ae-b25a00df7643
,zJPK_FA_ARInvoice_PL,4a533fbb-863d-4360-9fa6-ef5c4ce9f43a,cc7ae47f-6fe1-445b-88af-0b8966fce0d9,TRUE,Vendor,Country,LeftOuter,TRUE,278409705,418496da-e5f8-495f-b30c-b25a00df7643
,zJPK_FA_ARInvoice_PL,4a533fbb-863d-4360-9fa6-ef5c4ce9f43a,60366fe0-0f7a-4281-9384-5e2ea0fe14ce,TRUE,POHeader,Vendor,Inner,TRUE,278409706,258dcff8-6d44-4277-9b12-b25a00df7643
,zJPK_FA_ARInvoice_PL,4a533fbb-863d-4360-9fa6-ef5c4ce9f43a,cc8b2487-28f9-4547-84cc-e698eadb1bd1,TRUE,Vendor,TaxRgn1,Inner,TRUE,278409707,f4310f56-1591-4345-b399-b25a00df7643
,zJPK_FA_ARInvoice_PL,10e4f28e-4bd0-4bfe-9442-fa5662265c56,e1dfe59d-d391-4871-9676-5df21c07a04e,TRUE,OrderHed,InvcDtl1,Inner,TRUE,278409708,082bfbe8-f7e4-433b-a37c-b25a00df7643
,zJPK_FA_ARInvoiceDtl_PL,092dfcc7-35a1-44fa-b2d2-3598b9c16444,e1d7b638-90a2-4a5e-983f-2fb6acb49d6b,FALSE,InvcTax,PLSAFTCode,Inner,TRUE,278409709,d7085f34-3e62-4e9a-a46e-b25a00df7643
,zJPK_FA_ARInvoiceDtl_PL,092dfcc7-35a1-44fa-b2d2-3598b9c16444,98708302-4dbd-41e6-97d4-49556514160f,TRUE,InvcHead,CashDtl,LeftOuter,TRUE,278409710,5d536754-543e-4b40-847e-b25a00df7643
,zJPK_FA_ARInvoiceDtl_PL,092dfcc7-35a1-44fa-b2d2-3598b9c16444,5f5775c6-c963-4406-a777-a6268bb3133f,TRUE,InvcHead,InvcDtl,Inner,TRUE,278409711,ecb8f567-add9-4f17-ab4b-b25a00df7643
,zJPK_FA_ARInvoiceDtl_PL,092dfcc7-35a1-44fa-b2d2-3598b9c16444,ca76caf0-6fa6-4d8f-950d-bd281c037ddd,TRUE,InvcHead,OrderHed,LeftOuter,TRUE,278409712,47497cc7-1d54-4450-ae52-b25a00df7643
,zJPK_FA_ARInvoiceDtl_PL,092dfcc7-35a1-44fa-b2d2-3598b9c16444,9253f5f7-6ff4-4df3-8402-c71071844c19,FALSE,InvcHead,CashDtlImport,LeftOuter,TRUE,278409713,af1747b0-8242-4063-8ddc-b25a00df7643
,zJPK_FA_ARInvoiceDtl_PL,092dfcc7-35a1-44fa-b2d2-3598b9c16444,99a93fbe-866e-4074-9ed3-cb1d934ba8c5,TRUE,InvcDtl,InvcTax,Inner,TRUE,278409714,211a01f4-8d4d-4169-87d5-b25a00df7643
,zJPK_KR_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,90d780f4-7edf-4f19-95ed-179e073538df,FALSE,GLBook,FiscalPer1,LeftOuter,TRUE,278409715,1255753b-afe8-42ed-ad4d-b25a00df7643
,zJPK_KR_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,279f1636-f3d2-449e-83ca-1c11fcb5d0f1,FALSE,GLBook,FiscalPer,LeftOuter,TRUE,278409716,8db0e1e7-aa9d-4013-a1cf-b25a00df7643
,zJPK_KR_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,e2a735df-4578-424b-9bea-2f82c8a15d87,FALSE,Company,Country,Inner,TRUE,278409717,3278f197-baaa-4460-bb25-b25a00df7643
,zJPK_KR_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,dd9e3f3d-de95-4008-9a92-4739b2c8836f,TRUE,Company,XbSyst,Inner,TRUE,278409718,af98448c-5878-4902-a78e-b25a00df7643
,zJPK_KR_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,e0c39ddb-a285-4800-90fc-c5b8b6f48f78,FALSE,Company,GLBook,Inner,TRUE,278409719,5b7e8228-c2a6-4c0a-8b1e-b25a00df7643
,zJPK_KR_Company_PL,020a0b53-3f93-47fe-a678-54a237a7372e,8612e8e4-dac6-435b-b6b2-c871bfdf719b,TRUE,Company,Currency,Inner,TRUE,278409720,ce77a35d-cdc4-4679-a3de-b25a00df7643
,zJPK_KR_Journal_Account_PL,8dae5a6f-6f18-4c37-9768-0b2989839760,9198d951-6b78-4598-bd42-016ff58d6be0,FALSE,GLJrnDtl14,TranGLC14,Inner,TRUE,278409721,42d9e7fc-7529-4416-ae11-b25a00df7643
,zJPK_KR_Journal_Account_PL,8dae5a6f-6f18-4c37-9768-0b2989839760,d496725b-5f6b-4b4e-b7f3-62b7dce55c86,FALSE,TranGLC14,FADisposal,Inner,TRUE,278409722,be7506c6-fbb5-4c24-bdfd-b25a00df7643
,zJPK_KR_Journal_Account_PL,1223486c-2b77-4334-8ca5-18263a649760,f175c916-34b7-4f82-8a04-3ddd8681e05f,FALSE,GLJrnDtl13,TranGLC13,Inner,TRUE,278409723,28e1c552-88df-4974-9f5a-b25a00df7643
,zJPK_KR_Journal_Account_PL,1223486c-2b77-4334-8ca5-18263a649760,ef861c05-7e0b-4ee7-91da-7f0cdfb6d877,FALSE,TranGLC13,FAAddition,Inner,TRUE,278409724,1d1fb7e9-aa5a-4c42-8eaf-b25a00df7643
,zJPK_KR_Journal_Account_PL,b16a80fb-3729-4c15-9c45-2d8d37e59160,22ef2d64-b8f5-4771-abf7-089039fc7e19,FALSE,GLJrnDtl10,TranGLC10,Inner,TRUE,278409725,af3f0311-2e2c-4beb-9865-b25a00df7643
,zJPK_KR_Journal_Account_PL,b16a80fb-3729-4c15-9c45-2d8d37e59160,e7234978-29be-4083-a92a-1130a7f76254,FALSE,TranGLC10,PartTran,Inner,TRUE,278409726,918334bf-56cd-420f-a9b9-b25a00df7643
,zJPK_KR_Journal_Account_PL,f7938163-7461-4f10-a0db-2ed37d4ed75f,47dabe5d-1dcc-4dfd-95bf-13b7cbe4458c,FALSE,TranGLC4,APPNDtl,Inner,TRUE,278409727,540ce200-f88e-482e-86d4-b25a00df7643
,zJPK_KR_Journal_Account_PL,f7938163-7461-4f10-a0db-2ed37d4ed75f,8591c8b9-be0b-44cf-bb0a-339678502b77,FALSE,GLJrnDtl4,TranGLC4,Inner,TRUE,278409729,655cf0be-22f7-4335-9ed7-b25a00df7643
,zJPK_KR_Journal_Account_PL,4dad0d8f-b18c-4018-83d1-32a378677060,72a0c7e4-23f5-483b-8ffb-754b3638b986,FALSE,GLJrnDtl7,TranGLC7,Inner,TRUE,278409730,f931b362-a7d7-4193-b933-b25a00df7643
,zJPK_KR_Journal_Account_PL,4dad0d8f-b18c-4018-83d1-32a378677060,c52ac02d-0e13-4e99-aa80-cb74635f2a44,FALSE,TranGLC7,ARPNDtl,Inner,TRUE,278409731,8d01a54c-56b9-4e32-9c09-b25a00df7643
,zJPK_KR_Journal_Account_PL,46240008-a99d-4528-8432-374f2dec9460,3466ecb6-e18a-49ee-8195-3aa9b0aeb27e,FALSE,GLJrnDtl11,TranGLC11,Inner,TRUE,278409732,66da6b2c-adfa-4da2-bfa4-b25a00df7643
,zJPK_KR_Journal_Account_PL,46240008-a99d-4528-8432-374f2dec9460,06921fa5-e7ab-4219-9044-9baa6318350b,TRUE,TranGLC11,LaborDtl,Inner,TRUE,278409733,bdbfe6d8-ee75-4456-9d96-b25a00df7643
,zJPK_KR_Journal_Account_PL,0960631f-7f44-4d84-8d6a-4f6c4c9f6d60,3cbe1d23-71c0-4305-9a34-2a6f316060e7,TRUE,TranGLC6,ARPNHead,Inner,TRUE,278409734,29145b04-2cd9-4887-85db-b25a00df7643
,zJPK_KR_Journal_Account_PL,0960631f-7f44-4d84-8d6a-4f6c4c9f6d60,067f6eb5-2852-48bd-8f22-8a4dc6f56399,FALSE,GLJrnDtl6,TranGLC6,Inner,TRUE,278409735,dcfe3489-c195-4d2d-8ff9-b25a00df7643
,zJPK_KR_Journal_Account_PL,d9f482dc-a1a0-4eaa-ae5f-7b98cf0ed55f,360a9a6e-2efc-4074-90c4-65a0957b81cb,TRUE,TranGLC3,APPNHead,Inner,TRUE,278409736,3a1880a8-ad44-4a94-a005-b25a00df7643
,zJPK_KR_Journal_Account_PL,d9f482dc-a1a0-4eaa-ae5f-7b98cf0ed55f,72522f8c-f84f-49dd-b7a7-efb9bc0ecd45,FALSE,GLJrnDtl3,TranGLC3,Inner,TRUE,278409737,dbf012b1-f489-400e-8969-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,f8d87f30-feb2-4628-a040-02130663e87d,FALSE,TranGLC,Asset_Mng,LeftOuter,TRUE,278409738,beb8b18e-2edc-469c-9954-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,fc6817cf-c529-4380-9dc2-040f3305f36f,FALSE,TranGLC,LaborDtl1,LeftOuter,TRUE,278409739,c99af7a7-9378-493c-992f-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,44079d06-6648-4290-be91-14b86273b435,FALSE,TranGLC,Cash_Book_Dtls,LeftOuter,TRUE,278409740,cdbd03b5-3cb5-4f9d-9153-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,6264efd1-5534-443e-9263-1ba8a2efc8e3,FALSE,TranGLC,Tax,LeftOuter,TRUE,278409741,c75fb59f-ea16-4eee-bd34-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,a9a0c330-c0db-4594-b6cf-200bef192cba,FALSE,TranGLC,AR_Payment,LeftOuter,TRUE,278409742,cde82951-6dea-401b-b660-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,d0e18525-27c3-4e42-a3a9-30fb2a75ea45,FALSE,TranGLC,AR_Payment_Intrument_Dtls,LeftOuter,TRUE,278409743,7dfd271a-505e-46cb-874e-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,7467f4bd-0eb7-4faf-b5bd-348e8bc6887f,FALSE,TranGLC,AP_Payment,LeftOuter,TRUE,278409744,c25a2bbc-c982-4fee-8edb-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,cd950503-73aa-4bf1-ad5b-40d75df97a95,FALSE,TranGLC,AP_Payment_Intrument,LeftOuter,TRUE,278409745,8f7f2578-5803-44fa-afd3-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,95fa11d0-e9b1-46a1-9bd3-52f20a4c9c4f,FALSE,GLJrnDtl,InvcHead,LeftOuter,TRUE,278409746,4fee5d9a-47bc-4a97-8501-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,fa231710-6227-4af3-a696-62b81add00bd,FALSE,TranGLC,AR_Payment_Dtls,LeftOuter,TRUE,278409747,91e2be02-83d7-439e-a723-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,3e706594-9517-4c97-869c-69124dcf81aa,FALSE,TranGLC,AP_Payment_Intrument_Dtls,LeftOuter,TRUE,278409748,70eb90ce-ac5b-4920-bae9-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,278577ba-5c1e-4fcd-81d2-6f867a8ecfec,FALSE,TranGLC,AR_Payment_Intrument,LeftOuter,TRUE,278409749,c540a392-ca96-4d32-a011-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,79779a1e-f65d-4095-904d-96b8968fa01e,FALSE,GLJrnDtl,TranGLC,LeftOuter,TRUE,278409750,86eb0ef6-0e13-470f-a877-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,71eedf17-30d7-4741-88f3-a33441a28756,FALSE,TranGLC,PartTran1,LeftOuter,TRUE,278409751,d1046394-93df-4e99-83fd-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,8e110fcd-34d6-4900-a507-a511ce75ed23,FALSE,TranGLC,Petty_Cash,LeftOuter,TRUE,278409752,65fed128-04c8-4217-b075-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,44cfb929-c624-4da9-a61c-afcd5b453555,FALSE,TranGLC,Asset_Mng_Addition,LeftOuter,TRUE,278409753,344a5458-c9ef-4071-a7c6-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,1c19cece-2727-4e3b-a59d-b3abcb7fd6c0,FALSE,TranGLC,Asset_Mng_Impairment,LeftOuter,TRUE,278409754,20406aff-7262-4d95-b7f3-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,10f1781b-f654-424c-9cd6-be3276700a3e,FALSE,TranGLC,Asset_Mng_Disposal,LeftOuter,TRUE,278409755,b2e1ef61-c1e6-43a7-81a6-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,ea8f86b5-7f39-4e1a-90cb-d140be987455,FALSE,TranGLC,AP_Payment_Dtls,LeftOuter,TRUE,278409756,aeceaffd-6722-4749-882b-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,f4c86b6a-bcc0-4317-94a9-e2efde98a7c0,FALSE,GLJrnDtl,APInvHed,LeftOuter,TRUE,278409757,f2a928df-121e-4b58-be52-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,434eb1cd-ac56-4bc2-a5a4-ed12a6f51410,FALSE,TranGLC,Bank_Reconciliation,LeftOuter,TRUE,278409758,6435f56d-5f2e-4637-a4b7-b25a00df7643
,zJPK_KR_Journal_Account_PL,78dcb237-aa37-4f0b-a555-7d588c38e332,a9efb9f4-717a-4da2-a79e-f581ea573602,FALSE,TranGLC,Cash_Book,LeftOuter,TRUE,278409759,4c9f632a-ac49-48dd-ac2a-b25a00df7643
,zJPK_KR_Journal_Account_PL,b7723ef5-3e52-488d-981f-80d78ecbd15f,5363c7db-8647-4be4-a301-8b6da9048c04,TRUE,TranGLC2,APTran,Inner,TRUE,278409760,f6413940-f04a-4389-8b94-b25a00df7643
,zJPK_KR_Journal_Account_PL,b7723ef5-3e52-488d-981f-80d78ecbd15f,1b3cf842-cd9b-489f-91da-ca085f148ebf,FALSE,GLJrnDtl2,TranGLC2,Inner,TRUE,278409761,1dbc5974-81ca-4a50-aa32-b25a00df7643
,zJPK_KR_Journal_Account_PL,eb65cf8d-7a35-44d8-a46d-a3176823a360,f574ecd8-acd8-4e06-92f2-1a892874f6e0,TRUE,TranGLC17,PCashDoc,Inner,TRUE,278409762,5d652c45-fbdc-4adb-b7c7-b25a00df7643
